exchange,timestamp,market,observed_entry_price,alpha_score,reason_group,status,window_start,deadline,max_high,min_low,time_stop_exit,mfe_net_pct,mae_net_pct,time_stop_net_pct,reason
upbit,2026-09-07T05:58:32+09:00,KRW-PROM,7490.0,77,돌파 미확인,COMPLETE,2026-09-07T06:00:00+09:00,2026-09-07T07:28:32+09:00,7570.0,7460.0,7490.0,0.7855,-0.679,-0.2796,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 77점, MA5 > MA20, RSI 55.7, %B 0.45, 저점거리 0.13%, 최근고점대비 1.47%, 반등확인 차단, 이격 안정, 1H 7495.0 >= EMA20 7331.1 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.55, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T05:58:32+09:00,KRW-LINK,17820.0,35,이격 과열,COMPLETE,2026-09-07T06:00:00+09:00,2026-09-07T07:28:32+09:00,18160.0,17400.0,17650.0,1.623,-2.6299,-1.2309,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 35점, MA5 > MA20, RSI 91.0, %B 1.15, 저점거리 6.07%, 최근고점대비 0.17%, 반등확인 차단, 이격 과열차단, 1H 16870.0 >= EMA20 16693.1 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.95, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T05:58:33+09:00,KRW-JTO,625.0,47,돌파 미확인,COMPLETE,2026-09-07T06:00:00+09:00,2026-09-07T07:28:33+09:00,657.0,626.0,641.0,4.8261,-0.1201,2.2732,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 68.8, %B 0.98, 저점거리 2.12%, 최근고점대비 1.44%, 반등확인 차단, 이격 안정, 1H 614.0 >= EMA20 605.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=7.84, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T05:58:33+09:00,KRW-FIL,1093.0,49,하드 게이트,COMPLETE,2026-09-07T06:00:00+09:00,2026-09-07T07:28:33+09:00,1104.0,1089.0,1092.0,0.724,-0.6446,-0.3708,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 49점, MA5 > MA20, RSI 75.0, %B 0.97, 저점거리 1.20%, 최근고점대비 0.18%, 반등확인 통과, 이격 안정, 1H 1085.0 >= EMA20 1083.3 (기준 0.998)"
upbit,2026-09-07T05:58:34+09:00,KRW-SUI,1101.0,50,하드 게이트,COMPLETE,2026-09-07T06:00:00+09:00,2026-09-07T07:28:34+09:00,1114.0,1088.0,1098.0,0.8978,-1.4571,-0.5513,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 50점, MA5 > MA20, RSI 83.3, %B 1.20, 저점거리 1.47%, 최근고점대비 0.36%, 반등확인 통과, 이격 안정, 1H 1087.0 >= EMA20 1085.5 (기준 0.998)"
upbit,2026-09-07T05:58:34+09:00,KRW-ADA,301.0,45,하드 게이트,COMPLETE,2026-09-07T06:00:00+09:00,2026-09-07T07:28:34+09:00,303.0,298.0,302.0,0.383,-1.2735,0.0517,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 45점, MA5 > MA20, RSI 100.0, %B 0.89, 저점거리 1.01%, 최근고점대비 0.33%, 반등확인 통과, 이격 안정, 1H 298.0 >= EMA20 298.5 (기준 0.998)"
upbit,2026-09-07T05:58:35+09:00,KRW-UNI,9695.0,65,복합 조건 미달,COMPLETE,2026-09-07T06:00:00+09:00,2026-09-07T07:28:35+09:00,9795.0,9675.0,9735.0,0.749,-0.4853,0.1318,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 65점, MA5 <= MA20, RSI 42.9, %B 0.28, 저점거리 0.15%, 최근고점대비 0.67%, 반등확인 통과, 이격 안정, 1H 9720.0 >= EMA20 9588.8 (기준 0.998)"
upbit,2026-09-07T06:03:33+09:00,KRW-JUP,358.0,50,RSI 범위 이탈,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:33+09:00,366.0,358.0,364.0,1.9488,-0.2796,1.3917,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 50점, MA5 <= MA20, RSI 46.7, %B 0.17, 저점거리 0.85%, 최근고점대비 1.68%, 반등확인 통과, 이격 안정, 1H 358.0 >= EMA20 347.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=2.28, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:03:34+09:00,KRW-ZAMA,76.4,35,RSI 범위 이탈,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:34+09:00,77.8,76.0,77.6,1.5477,-0.8017,1.2867,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 35점, MA5 <= MA20, RSI 48.0, %B 0.09, 저점거리 0.00%, 최근고점대비 1.18%, 반등확인 통과, 이격 안정, 1H 76.4 >= EMA20 76.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.80, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:03:34+09:00,KRW-PROM,7510.0,74,거래량 부족,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:34+09:00,7570.0,7460.0,7480.0,0.5171,-0.9435,-0.678,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 53.7, %B 0.52, 저점거리 0.33%, 최근고점대비 1.20%, 반등확인 통과, 이격 안정, 1H 7510.0 >= EMA20 7348.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.67, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:03:34+09:00,KRW-LINK,17820.0,40,이격 과열,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:34+09:00,18160.0,17400.0,17640.0,1.623,-2.6299,-1.2869,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 40점, MA5 > MA20, RSI 90.9, %B 1.03, 저점거리 6.07%, 최근고점대비 0.39%, 반등확인 통과, 이격 과열차단, 1H 17820.0 >= EMA20 16799.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.88, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:03:35+09:00,KRW-ONDO,517.0,50,하드 게이트,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:35+09:00,525.0,514.0,520.0,1.2635,-0.8583,0.299,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 50점, MA5 > MA20, RSI 66.7, %B 0.94, 저점거리 0.58%, 최근고점대비 0.19%, 반등확인 통과, 이격 안정, 1H 517.0 >= EMA20 513.0 (기준 0.998)"
upbit,2026-09-07T06:03:35+09:00,KRW-SUI,1109.0,50,하드 게이트,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:35+09:00,1110.0,1088.0,1097.0,-0.1897,-2.1679,-1.3586,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 50점, MA5 > MA20, RSI 87.5, %B 1.28, 저점거리 2.21%, 최근고점대비 0.09%, 반등확인 통과, 이격 안정, 1H 1109.0 >= EMA20 1087.7 (기준 0.998)"
upbit,2026-09-07T06:03:36+09:00,KRW-VIRTUAL,960.0,54,하드 게이트,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:36+09:00,989.0,965.0,986.0,2.7328,0.2398,2.4212,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 54점, MA5 > MA20, RSI 72.7, %B 0.75, 저점거리 1.16%, 최근고점대비 0.10%, 반등확인 통과, 이격 안정, 1H 960.0 >= EMA20 946.5 (기준 0.998)"
upbit,2026-09-07T06:03:36+09:00,KRW-NEAR,3289.0,54,RSI 범위 이탈,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:36+09:00,3398.0,3292.0,3342.0,3.0252,-0.1887,1.3273,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 54점, MA5 <= MA20, RSI 44.7, %B 0.29, 저점거리 0.64%, 최근고점대비 0.88%, 반등확인 통과, 이격 안정, 1H 3289.0 >= EMA20 3209.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.91, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:03:36+09:00,KRW-TAO,363600.0,74,RSI 범위 이탈,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:36+09:00,370000.0,354300.0,357900.0,1.4756,-2.8302,-1.8429,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 51.8, %B 0.44, 저점거리 0.17%, 최근고점대비 1.62%, 반등확인 차단, 이격 안정, 1H 363600.0 >= EMA20 337672.1 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.46, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:03:37+09:00,KRW-JTO,626.0,50,돌파 미확인,COMPLETE,2026-09-07T06:05:00+09:00,2026-09-07T07:33:37+09:00,657.0,628.0,640.0,4.6586,0.039,1.9506,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 50점, MA5 > MA20, RSI 71.9, %B 0.96, 저점거리 2.29%, 최근고점대비 1.28%, 반등확인 통과, 이격 안정, 1H 626.0 >= EMA20 607.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=2.41, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:08:34+09:00,KRW-JUP,361.0,74,거래량 부족,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:34+09:00,366.0,358.0,365.0,1.1016,-1.1083,0.8253,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 55.6, %B 0.58, 저점거리 1.69%, 최근고점대비 0.83%, 반등확인 통과, 이격 안정, 1H 358.0 >= EMA20 347.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.25, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:08:34+09:00,KRW-NEAR,3328.0,62,거래량 부족,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:34+09:00,3398.0,3292.0,3334.0,1.8179,-1.3583,-0.0998,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 62점, MA5 <= MA20, RSI 56.5, %B 0.98, 저점거리 1.84%, 최근고점대비 0.12%, 반등확인 통과, 이격 안정, 1H 3289.0 >= EMA20 3209.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=1.20, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:08:35+09:00,KRW-ORCA,1895.0,37,RSI 범위 이탈,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:35+09:00,1909.0,1881.0,1893.0,0.4571,-1.0163,-0.3849,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 37점, MA5 <= MA20, RSI 29.3, %B 0.19, 저점거리 0.32%, 최근고점대비 1.48%, 반등확인 차단, 이격 안정, 1H 1896.0 >= EMA20 1889.9 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=5.71, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:08:35+09:00,KRW-ZAMA,76.0,30,RSI 범위 이탈,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:35+09:00,77.8,76.0,77.7,2.0822,-0.2796,1.951,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 30점, MA5 <= MA20, RSI 37.0, %B -0.12, 저점거리 0.00%, 최근고점대비 1.71%, 반등확인 차단, 이격 안정, 1H 76.4 >= EMA20 76.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=3.24, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:08:35+09:00,KRW-TAO,364100.0,74,RSI 범위 이탈,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:35+09:00,370000.0,354300.0,356900.0,1.3363,-2.9637,-2.2516,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 45.6, %B 0.46, 저점거리 0.30%, 최근고점대비 1.48%, 반등확인 차단, 이격 안정, 1H 363600.0 >= EMA20 337672.1 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.28, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:08:36+09:00,KRW-JTO,626.0,44,거래량 부족,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:36+09:00,657.0,630.0,639.0,4.6586,0.3576,1.7913,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 71.0, %B 0.90, 저점거리 2.29%, 최근고점대비 1.28%, 반등확인 통과, 이격 안정, 1H 626.0 >= EMA20 607.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.00, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:08:36+09:00,KRW-LINK,18150.0,38,이격 과열,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:36+09:00,18020.0,17400.0,17660.0,-0.9939,-4.4003,-2.9718,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 38점, MA5 > MA20, RSI 92.6, %B 1.10, 저점거리 8.04%, 최근고점대비 0.00%, 반등확인 통과, 이격 과열차단, 1H 17820.0 >= EMA20 16799.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=7.04, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:08:37+09:00,KRW-MET2,285.0,29,RSI 범위 이탈,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:37+09:00,290.0,284.0,288.0,1.4699,-0.6295,0.7701,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 29점, MA5 <= MA20, RSI 25.0, %B 0.13, 저점거리 0.00%, 최근고점대비 1.05%, 반등확인 차단, 이격 안정, 1H 286.0 >= EMA20 282.9 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.83, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:08:37+09:00,KRW-FIL,1100.0,44,하드 게이트,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:37+09:00,1104.0,1089.0,1099.0,0.083,-1.2768,-0.3703,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 80.0, %B 1.08, 저점거리 1.48%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 1097.0 >= EMA20 1084.6 (기준 0.998)"
upbit,2026-09-07T06:08:37+09:00,KRW-SUI,1106.0,47,반등 미확인,COMPLETE,2026-09-07T06:10:00+09:00,2026-09-07T07:38:37+09:00,1110.0,1088.0,1099.0,0.081,-1.9025,-0.9108,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 80.0, %B 1.04, 저점거리 1.94%, 최근고점대비 0.72%, 반등확인 차단, 이격 안정, 1H 1109.0 >= EMA20 1087.7 (기준 0.998)"
upbit,2026-09-07T06:13:33+09:00,KRW-JUP,360.0,44,거래량 부족,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:33+09:00,366.0,358.0,362.0,1.3824,-0.8336,0.2744,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 44점, MA5 <= MA20, RSI 52.6, %B 0.42, 저점거리 1.41%, 최근고점대비 1.11%, 반등확인 차단, 이격 안정, 1H 358.0 >= EMA20 347.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.51, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:13:34+09:00,KRW-NEAR,3298.0,77,RSI 범위 이탈,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:34+09:00,3398.0,3292.0,3318.0,2.7441,-0.461,0.3251,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 77점, MA5 <= MA20, RSI 50.6, %B 0.47, 저점거리 0.92%, 최근고점대비 1.03%, 반등확인 차단, 이격 안정, 1H 3289.0 >= EMA20 3209.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.59, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:13:34+09:00,KRW-PROM,7520.0,74,거래량 부족,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:34+09:00,7570.0,7460.0,7450.0,0.3834,-1.0752,-1.2079,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 53.5, %B 0.52, 저점거리 0.47%, 최근고점대비 1.06%, 반등확인 통과, 이격 안정, 1H 7510.0 >= EMA20 7348.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.45, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:13:35+09:00,KRW-LINK,18010.0,40,이격 과열,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:35+09:00,18000.0,17400.0,17700.0,-0.335,-3.6571,-1.9961,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 40점, MA5 > MA20, RSI 85.2, %B 0.95, 저점거리 7.20%, 최근고점대비 0.83%, 반등확인 차단, 이격 과열차단, 1H 17820.0 >= EMA20 16799.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=2.55, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:13:35+09:00,KRW-ORCA,1888.0,34,RSI 범위 이탈,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:35+09:00,1909.0,1881.0,1892.0,0.8296,-0.6493,-0.0683,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 34점, MA5 <= MA20, RSI 17.2, %B 0.08, 저점거리 0.05%, 최근고점대비 0.95%, 반등확인 차단, 이격 안정, 1H 1896.0 >= EMA20 1889.9 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.09, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:13:35+09:00,KRW-WLD,564.0,74,거래량 부족,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:35+09:00,577.0,563.0,568.0,2.0189,-0.4564,0.4276,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 55.6, %B 0.65, 저점거리 0.71%, 최근고점대비 0.35%, 반등확인 통과, 이격 안정, 1H 561.0 >= EMA20 556.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.45, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:13:36+09:00,KRW-ONDO,521.0,50,RSI 범위 이탈,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:36+09:00,525.0,514.0,520.0,0.486,-1.6194,-0.471,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 50점, MA5 > MA20, RSI 81.8, %B 1.20, 저점거리 1.36%, 최근고점대비 0.19%, 반등확인 통과, 이격 안정, 1H 517.0 >= EMA20 513.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=4.52, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:13:36+09:00,KRW-AVAX,10640.0,47,반등 미확인,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:36+09:00,10720.0,10500.0,10660.0,0.4702,-1.5917,-0.0922,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 85.7, %B 0.92, 저점거리 1.92%, 최근고점대비 0.47%, 반등확인 차단, 이격 안정, 1H 10620.0 >= EMA20 10436.0 (기준 0.998)"
upbit,2026-09-07T06:13:37+09:00,KRW-JTO,630.0,47,RSI 범위 이탈,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:37+09:00,657.0,630.0,633.0,3.9941,-0.2796,0.1953,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 73.5, %B 1.00, 저점거리 2.94%, 최근고점대비 0.63%, 반등확인 통과, 이격 안정, 1H 626.0 >= EMA20 607.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.74, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:13:37+09:00,KRW-MET2,287.0,54,RSI 범위 이탈,COMPLETE,2026-09-07T06:15:00+09:00,2026-09-07T07:43:37+09:00,290.0,284.0,288.0,0.7628,-1.322,0.0678,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 54점, MA5 <= MA20, RSI 38.5, %B 0.43, 저점거리 0.70%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 286.0 >= EMA20 283.2 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.25, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:18:30+09:00,KRW-JUP,361.0,59,거래량 부족,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:30+09:00,366.0,358.0,365.0,1.1016,-1.1083,0.8253,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 59점, MA5 <= MA20, RSI 52.6, %B 0.57, 저점거리 1.69%, 최근고점대비 0.83%, 반등확인 통과, 이격 안정, 1H 358.0 >= EMA20 347.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.53, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:18:31+09:00,KRW-NEAR,3302.0,74,RSI 범위 이탈,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:31+09:00,3398.0,3292.0,3318.0,2.6196,-0.5816,0.2036,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 51.2, %B 0.56, 저점거리 1.04%, 최근고점대비 0.91%, 반등확인 통과, 이격 안정, 1H 3289.0 >= EMA20 3209.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.43, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:18:31+09:00,KRW-PROM,7515.0,74,거래량 부족,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:31+09:00,7570.0,7450.0,7420.0,0.4502,-1.1421,-1.5402,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 52.8, %B 0.47, 저점거리 0.40%, 최근고점대비 1.13%, 반등확인 통과, 이격 안정, 1H 7510.0 >= EMA20 7348.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.50, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:18:31+09:00,KRW-LINK,17790.0,40,RSI 범위 이탈,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:31+09:00,17960.0,17400.0,17750.0,0.6733,-2.4657,-0.5038,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 40점, MA5 > MA20, RSI 75.8, %B 0.80, 저점거리 5.77%, 최근고점대비 2.08%, 반등확인 차단, 이격 안정, 1H 17820.0 >= EMA20 16799.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.63, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:18:32+09:00,KRW-ZAMA,76.0,27,RSI 범위 이탈,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:32+09:00,77.8,76.0,77.7,2.0822,-0.2796,1.951,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 27점, MA5 <= MA20, RSI 38.5, %B -0.04, 저점거리 0.00%, 최근고점대비 1.58%, 반등확인 차단, 이격 안정, 1H 76.4 >= EMA20 76.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.61, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:18:32+09:00,KRW-TAO,364900.0,74,RSI 범위 이탈,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:32+09:00,368900.0,354300.0,355300.0,0.8135,-3.1764,-2.9031,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 74점, MA5 <= MA20, RSI 50.0, %B 0.48, 저점거리 0.52%, 최근고점대비 1.26%, 반등확인 통과, 이격 안정, 1H 363600.0 >= EMA20 337672.1 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.15, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:18:33+09:00,KRW-WLD,566.0,59,거래량 부족,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:33+09:00,577.0,563.0,568.0,1.6584,-0.8082,0.0728,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 59점, MA5 <= MA20, RSI 55.6, %B 0.97, 저점거리 1.07%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 561.0 >= EMA20 556.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=0.64, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T06:18:33+09:00,KRW-ONDO,523.0,47,RSI 범위 이탈,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:33+09:00,525.0,514.0,522.0,0.1017,-1.9956,-0.4703,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 83.3, %B 1.21, 저점거리 1.55%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 517.0 >= EMA20 513.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=1.33, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:18:34+09:00,KRW-JTO,631.0,44,RSI 범위 이탈,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:34+09:00,657.0,632.0,633.0,3.8293,-0.1216,0.0365,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 74.3, %B 0.96, 저점거리 2.94%, 최근고점대비 0.48%, 반등확인 통과, 이격 안정, 1H 626.0 >= EMA20 607.3 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.93, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T06:18:34+09:00,KRW-MET2,289.0,59,거래량 부족,COMPLETE,2026-09-07T06:20:00+09:00,2026-09-07T07:48:34+09:00,290.0,284.0,288.0,0.0654,-2.0049,-0.6247,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 59점, MA5 <= MA20, RSI 53.9, %B 0.70, 저점거리 1.40%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 286.0 >= EMA20 283.2 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=0.37, 양봉=통과, RSI=통과, 1H MTF=통과"
